Localidade da Escola;País;Região;UF;Município;Matrículas;Categoria 1;Categoria 1 - Ordenação;Categoria 2;Categoria 2 - Ordenação;Etapa de Ensino - Superior;Etapa de Ensino
Salvador;Brasil;Nordeste;BA;Salvador;5517;15 a 17 anos;6002;Estadual;2;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;3689;15 a 17 anos;6002;Municipal;3;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;60;15 a 17 anos;6002;Privada;4;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;10941;18 a 19 anos;6003;Estadual;2;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;6;18 a 19 anos;6003;Federal;1;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;1771;18 a 19 anos;6003;Municipal;3;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;250;18 a 19 anos;6003;Privada;4;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;14050;20 a 24 anos;6004;Estadual;2;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;22;20 a 24 anos;6004;Federal;1;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;1678;20 a 24 anos;6004;Municipal;3;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;721;20 a 24 anos;6004;Privada;4;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;4102;25 a 29 anos;6005;Estadual;2;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;13;25 a 29 anos;6005;Federal;1;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;851;25 a 29 anos;6005;Municipal;3;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;673;25 a 29 anos;6005;Privada;4;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;3496;30 a 34 anos;6006;Estadual;2;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;23;30 a 34 anos;6006;Federal;1;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;1228;30 a 34 anos;6006;Municipal;3;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;531;30 a 34 anos;6006;Privada;4;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;3043;35 a 39 anos;6007;Estadual;2;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;20;35 a 39 anos;6007;Federal;1;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;1590;35 a 39 anos;6007;Municipal;3;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;472;35 a 39 anos;6007;Privada;4;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;7068;40 anos ou mais;6008;Estadual;2;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;33;40 anos ou mais;6008;Federal;1;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;7531;40 anos ou mais;6008;Municipal;3;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;855;40 anos ou mais;6008;Privada;4;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;19;Até 14 anos;6001;Estadual;2;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;20;Até 14 anos;6001;Municipal;3;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;4;Até 14 anos;6001;Privada;4;Educação Básica;Educação de Jovens e Adultos - EJA
