Localidade da Escola;País;Região;UF;Município;Matrículas;Categoria 1;Categoria 1 - Ordenação;Categoria 2;Categoria 2 - Ordenação;Etapa de Ensino - Superior;Etapa de Ensino
Salvador;Brasil;Nordeste;BA;Salvador;11174;15 a 17 anos;6002;Estadual;2;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;3393;15 a 17 anos;6002;Municipal;3;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;138;15 a 17 anos;6002;Privada;4;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;13876;18 a 19 anos;6003;Estadual;2;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;1659;18 a 19 anos;6003;Municipal;3;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;184;18 a 19 anos;6003;Privada;4;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;13839;20 a 24 anos;6004;Estadual;2;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;9;20 a 24 anos;6004;Federal;1;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;1531;20 a 24 anos;6004;Municipal;3;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;360;20 a 24 anos;6004;Privada;4;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;6570;25 a 29 anos;6005;Estadual;2;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;7;25 a 29 anos;6005;Federal;1;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;1458;25 a 29 anos;6005;Municipal;3;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;296;25 a 29 anos;6005;Privada;4;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;5431;30 a 34 anos;6006;Estadual;2;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;9;30 a 34 anos;6006;Federal;1;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;2054;30 a 34 anos;6006;Municipal;3;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;356;30 a 34 anos;6006;Privada;4;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;4420;35 a 39 anos;6007;Estadual;2;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;8;35 a 39 anos;6007;Federal;1;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;2331;35 a 39 anos;6007;Municipal;3;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;299;35 a 39 anos;6007;Privada;4;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;11160;40 anos ou mais;6008;Estadual;2;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;10;40 anos ou mais;6008;Federal;1;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;9983;40 anos ou mais;6008;Municipal;3;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;850;40 anos ou mais;6008;Privada;4;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;621;Até 14 anos;6001;Estadual;2;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;359;Até 14 anos;6001;Municipal;3;Educação Básica;Educação de Jovens e Adultos - EJA
Salvador;Brasil;Nordeste;BA;Salvador;31;Até 14 anos;6001;Privada;4;Educação Básica;Educação de Jovens e Adultos - EJA
